candidate_id,cost_bp_side,period,cagr,total_return,sharpe,max_dd,pt_days,positive_day_rate
S01_session_momentum,0.0,2024,0.06348240472862998,0.0634376034290991,0.42619405037190555,-0.16686576447693224,65,0.4801587301587302
S01_session_momentum,0.0,2025,0.37128359019661006,0.3698026006633939,1.9280164821728223,-0.12710692874335006,58,0.5
S01_session_momentum,0.0,2026,0.9644411646459301,0.24605874976900077,3.117285337938678,-0.10190575506195709,33,0.5487804878048781
S01_session_momentum,1.0,2019,-0.33929222601308806,-0.197584605372509,-3.672818920440599,-0.20117312524181452,192,0.4253731343283582
S01_session_momentum,1.0,2020,-0.5112568264349182,-0.5110172741801835,-3.725416535385783,-0.5391202469885603,341,0.41767068273092367
S01_session_momentum,1.0,2021,0.24486758625066307,0.24244379555743079,1.3258125354157881,-0.09210585222716672,92,0.5198412698412699
S01_session_momentum,1.0,2022,0.012984341683742295,0.012868066643108689,0.1639904330005119,-0.15397872612694663,114,0.47808764940239046
S01_session_momentum,1.0,2023,-0.34713458276896425,-0.34388744037839936,-2.6761093746913445,-0.3561487677249643,321,0.416
S01_session_momentum,1.0,2024,-0.1874118847942865,-0.18729645075057177,-1.0386317973883827,-0.22820250645371032,295,0.4523809523809524
S01_session_momentum,1.0,2025,0.04953099057753407,0.049357363994004144,0.36743101215538254,-0.16460211503578515,58,0.452
S01_session_momentum,1.0,2026,0.502746766599826,0.14190544807815075,1.9231688829588822,-0.12998579602781613,47,0.524390243902439
S01_session_momentum,3.0,2019,-0.6148524443241938,-0.3975670224982045,-8.51797942368261,-0.39898475972219616,192,0.27611940298507465
S01_session_momentum,3.0,2020,-0.7133866137512439,-0.7131413630077469,-6.5661245438307905,-0.7223251569453352,351,0.3092369477911647
S01_session_momentum,3.0,2021,-0.27641824591791553,-0.2743321400118832,-1.7401388697151656,-0.3058733259591013,288,0.40476190476190477
S01_session_momentum,3.0,2022,-0.41019677674874144,-0.4074194497245357,-2.5030114427261165,-0.4326006981486322,354,0.40239043824701193
S01_session_momentum,3.0,2023,-0.6199721475408516,-0.6156696877178325,-6.163034666387618,-0.6156696877178325,360,0.316
S01_session_momentum,3.0,2024,-0.526002577584634,-0.5257603087203897,-3.968283492908959,-0.5452000501429117,360,0.3888888888888889
S01_session_momentum,3.0,2025,-0.3857301999154955,-0.38470488727823215,-2.7537399278794963,-0.41421391447151146,309,0.384
S01_session_momentum,3.0,2026,-0.12136792168409982,-0.041279309656626295,-0.4650640270007096,-0.18881417920919685,57,0.4878048780487805
S01_session_momentum,5.0,2019,-0.7757448683092909,-0.5479865778704461,-13.363139926924628,-0.5480885158223778,192,0.17164179104477612
S01_session_momentum,5.0,2020,-0.8321139409015392,-0.8319087590898379,-9.4068325522758,-0.8341764609888197,354,0.25301204819277107
S01_session_momentum,5.0,2021,-0.5799044364262111,-0.5766500142309803,-4.806090274846124,-0.5815009200786958,360,0.3373015873015873
S01_session_momentum,5.0,2022,-0.6569884568782112,-0.6537071176973497,-5.170013318452747,-0.6641770053055558,354,0.350597609561753
S01_session_momentum,5.0,2023,-0.7790452678988475,-0.7751292823662236,-9.649959958083898,-0.7751292823662236,360,0.276
S01_session_momentum,5.0,2024,-0.7238277901017458,-0.7235844528112478,-6.89793518842954,-0.7332349271505374,360,0.2976190476190476
S01_session_momentum,5.0,2025,-0.6408919120868258,-0.6396310657774349,-5.874910867914378,-0.6396310657774349,363,0.312
S01_session_momentum,5.0,2026,-0.4868667698799136,-0.19537828331252804,-2.8532969369603047,-0.25733340265233273,71,0.35365853658536583
S02_range_location,-1.0,2019,-0.010606454988355662,-0.00564762565970256,-0.23356456835993777,-0.05735782610990814,43,0.4552238805970149
S02_range_location,-1.0,2020,0.09488041646299683,0.09481248866056724,1.4507776789781093,-0.05340609195900192,69,0.5060240963855421
S02_range_location,-1.0,2021,0.24917747005887425,0.24670694757213552,3.2577035630229614,-0.04364697261655148,74,0.5793650793650794
S02_range_location,-1.0,2022,0.09996476202187332,0.09903262207622632,1.1045802279389467,-0.050453649977816206,29,0.4940239043824701
S02_range_location,-1.0,2023,0.15054602304878317,0.14867012216558395,2.391345055191595,-0.03410045648279536,50,0.536
S02_range_location,-1.0,2024,0.12363232887792375,0.12354268290784565,1.9214986987781062,-0.03502812587594906,15,0.5436507936507936
S02_range_location,-1.0,2025,0.33394648447656894,0.33263171264294233,4.449463992610957,-0.03904336399705588,52,0.6
S02_range_location,-1.0,2026,0.756160932192971,0.20137915022027597,6.350167936199366,-0.025255619648680838,14,0.6463414634146342
S02_range_location,-0.5,2019,-0.07499065746813816,-0.040557954985036226,-1.8383140883688744,-0.0656125103719527,49,0.41044776119402987
S02_range_location,-0.5,2020,0.024509985440841264,0.02449300547836808,0.4110632051533526,-0.0721373673210075,157,0.46586345381526106
S02_range_location,-0.5,2021,0.1673446606083251,0.1657385610760369,2.2756966234396447,-0.056578356834539045,74,0.5436507936507936
S02_range_location,-0.5,2022,0.028148106344879187,0.027894183028914332,0.3533109420698925,-0.0605829599208374,120,0.4860557768924303
S02_range_location,-0.5,2023,0.07552944206389456,0.07461859337742838,1.255611307347113,-0.04308366885448933,50,0.508
S02_range_location,-0.5,2024,0.0505797709856326,0.050544290482434695,0.8309538797802645,-0.03786414428204388,15,0.5198412698412699
S02_range_location,-0.5,2025,0.2477145940015979,0.24676992732440683,3.4246220465575057,-0.047981947375793976,52,0.58
S02_range_location,-0.5,2026,0.6423928315905498,0.17544776438861232,5.599408181610306,-0.028200474313319734,16,0.6463414634146342
S02_range_location,0.0,2019,-0.13520062061783866,-0.07425145815901091,-3.443063608377809,-0.07949937820104691,90,0.39552238805970147
S02_range_location,0.0,2020,-0.041354562892534474,-0.0413268503594888,-0.6286512686714022,-0.097571024835296,160,0.44176706827309237
S02_range_location,0.0,2021,0.09085296516493613,0.09000922153246549,1.293689683856329,-0.0693382715820835,74,0.49603174603174605
S02_range_location,0.0,2022,-0.03899694701925571,-0.03865674698206756,-0.3979583437991612,-0.09721813483679387,297,0.46215139442231074
S02_range_location,0.0,2023,0.005385931871135785,0.005323095388203525,0.11987755950263279,-0.05301019283704633,62,0.456
S02_range_location,0.0,2024,-0.017740908663339883,-0.0177288739559599,-0.25959093921757626,-0.046286739921969855,171,0.47619047619047616
S02_range_location,0.0,2025,0.1670363115214002,0.1664195370374233,2.399780100504055,-0.05683974034943318,52,0.544
S02_range_location,0.0,2026,0.5359675034881735,0.15006941902253934,4.848648427021244,-0.03131309901321877,16,0.5975609756097561
S02_range_location,1.0,2019,-0.24415896895408573,-0.13815496202388322,-6.652562648395682,-0.13815496202388322,193,0.31343283582089554
S02_range_location,1.0,2020,-0.16069745702350247,-0.16059681279074778,-2.7080802163209143,-0.18252991200227175,342,0.40160642570281124
S02_range_location,1.0,2021,-0.047473864383849707,-0.04706154158883946,-0.6703241953103036,-0.11847112461707876,243,0.4365079365079365
S02_range_location,1.0,2022,-0.16046372635630146,-0.15915612821020797,-1.9004969155372684,-0.19535342729303307,346,0.40239043824701193
S02_range_location,1.0,2023,-0.12152305944482167,-0.12019766158697709,-2.1515899361863293,-0.14523216239469539,351,0.408
S02_range_location,1.0,2024,-0.1413884402445289,-0.14129884926308178,-2.440680577213258,-0.14725727477166617,360,0.4126984126984127
S02_range_location,1.0,2025,0.020938024098688057,0.020865625192663106,0.35009620839715283,-0.08212762050067224,80,0.5
S02_range_location,1.0,2026,0.3432868271721432,0.10092548343541274,3.3471289178431234,-0.037878852596609947,22,0.573170731707317
S02_range_location,3.0,2019,-0.42274604862249476,-0.2531185134260431,-13.071560728431425,-0.2531185134260431,193,0.20149253731343283
S02_range_location,3.0,2020,-0.3567984387423999,-0.3566041294492156,-6.866938111619938,-0.36304410725450487,361,0.3132530120481928
S02_range_location,3.0,2021,-0.27388740978194526,-0.27181663084720953,-4.598351953643569,-0.2839101243763057,302,0.3492063492063492
S02_range_location,3.0,2022,-0.3594178438718243,-0.3568741932002656,-4.905574059013484,-0.3778666036432282,351,0.32270916334661354
S02_range_location,3.0,2023,-0.3294493036369618,-0.3263237509229805,-6.6945249275642515,-0.33990124850376924,351,0.304
S02_range_location,3.0,2024,-0.34408966266463903,-0.3439003007421826,-6.802859853204623,-0.34657174492276044,364,0.2976190476190476
S02_range_location,3.0,2025,-0.2188464501249462,-0.21818589697040547,-3.749271575816651,-0.22104524421056482,363,0.372
S02_range_location,3.0,2026,0.02718606393204448,0.008777372713159703,0.34408989948688035,-0.055895430846097494,27,0.47560975609756095
S02_range_location,5.0,2019,-0.5592643747930115,-0.35284591064135684,-19.49055880846717,-0.35284591064135684,193,0.11194029850746269
S02_range_location,5.0,2020,-0.5072211303446705,-0.5069823750448623,-11.025796006918965,-0.5098343589865606,361,0.22088353413654618
S02_range_location,5.0,2021,-0.44664342674645297,-0.4437220852848496,-8.526379711976839,-0.4451393856114325,361,0.2698412698412698
S02_range_location,5.0,2022,-0.5113649461988583,-0.5082413149725352,-7.910651202489704,-0.5197185317550967,351,0.2589641434262948
S02_range_location,5.0,2023,-0.48830934731067077,-0.48430439109236023,-11.237459918942179,-0.4903762537793769,351,0.224
S02_range_location,5.0,2024,-0.4990813604790286,-0.49884428121747604,-11.165039129195991,-0.500354053637956,364,0.25396825396825395
S02_range_location,5.0,2025,-0.40248441587251926,-0.40143042255811245,-7.848639360030458,-0.40298509840060315,363,0.288
S02_range_location,5.0,2026,-0.21475508127058618,-0.07574410899878137,-2.658949118869366,-0.09797085764783553,71,0.3780487804878049
S03_opening_continuation_q95,-1.0,2019,0.1770402188907798,0.09043632047286199,3.2372019121839037,-0.007508938472876703,27,0.1044776119402985
S03_opening_continuation_q95,-1.0,2020,0.2153137252753543,0.21515152602808785,2.806710886716026,-0.03546952015517901,55,0.23694779116465864
S03_opening_continuation_q95,-1.0,2021,0.15440371838310596,0.15292977993360668,3.113235087468278,-0.012610644062494125,13,0.1746031746031746
S03_opening_continuation_q95,-1.0,2022,0.07540341540821194,0.0747080168585954,1.4141463405060295,-0.045323737219909344,18,0.24302788844621515
S03_opening_continuation_q95,-1.0,2023,0.03475031455498212,0.03433910063853407,0.7123732495756251,-0.03937468371337505,38,0.204
S03_opening_continuation_q95,-1.0,2024,0.12019691136221344,0.12010988710962245,2.11538394893695,-0.03647539919800413,61,0.23015873015873015
S03_opening_continuation_q95,-1.0,2025,0.2625397834655374,0.2615328953669309,3.7842050460129752,-0.02165958890667774,8,0.272
S03_opening_continuation_q95,-1.0,2026,0.03356219778511549,0.010813260357600996,0.4466724126590743,-0.03952022413655354,34,0.36585365853658536
S03_opening_continuation_q95,-0.5,2019,0.1494113923115692,0.07676552012287119,2.86087442581245,-0.008770439433282928,27,0.08955223880597014
S03_opening_continuation_q95,-0.5,2020,0.14152079854888355,0.14141738550632388,1.940107457830209,-0.04097546345943481,55,0.22088353413654618
S03_opening_continuation_q95,-0.5,2021,0.10398761026369585,0.10301623147782046,2.209494892004283,-0.01536743132738505,127,0.1626984126984127
S03_opening_continuation_q95,-0.5,2022,0.006925088204226659,0.006863257693986657,0.15834787552537655,-0.05246381509547027,180,0.22709163346613545
S03_opening_continuation_q95,-0.5,2023,-0.02072651943116588,-0.020487836114892355,-0.3974854184881777,-0.04727820813090322,38,0.188
S03_opening_continuation_q95,-0.5,2024,0.05012661880647329,0.0500914636957035,0.9362136860517698,-0.050748510367608746,75,0.21825396825396826
S03_opening_continuation_q95,-0.5,2025,0.181189934280789,0.1805169757382754,2.763930397143255,-0.0241493023888657,8,0.26
S03_opening_continuation_q95,-0.5,2026,-0.08736510226526928,-0.029345622667400262,-1.0844700076562312,-0.055248913608619166,60,0.35365853658536583
S03_opening_continuation_q95,0.0,2019,0.12241427145178263,0.06325764286947222,2.4471564620774235,-0.010031138171467058,27,0.08955223880597014
S03_opening_continuation_q95,0.0,2020,0.0721660262655266,0.07211489160442874,1.0456698643818838,-0.055078062139789385,134,0.19678714859437751
S03_opening_continuation_q95,0.0,2021,0.05574349018185809,0.05523403211149436,1.242722469487504,-0.021999586088398027,128,0.15079365079365079
S03_opening_continuation_q95,0.0,2022,-0.05723205049101965,-0.05673752819736433,-1.1017448619012558,-0.0894275259150128,293,0.19123505976095617
S03_opening_continuation_q95,0.0,2023,-0.07326139557477562,-0.0724405905070743,-1.496307511452462,-0.07604537041748383,344,0.168
S03_opening_continuation_q95,0.0,2024,-0.01560092047300965,-0.015590325899720203,-0.2663626367424287,-0.06510352903753125,75,0.18253968253968253
S03_opening_continuation_q95,0.0,2025,0.10503518315044902,0.10465753451454285,1.691637827237727,-0.037180098147910456,89,0.24
S03_opening_continuation_q95,0.0,2026,-0.19420740376936585,-0.06793297357260708,-2.607037263476166,-0.07565572946124655,76,0.34146341463414637
S03_opening_continuation_q95,1.0,2019,0.07025921893841214,0.036723314861219825,1.515184498216151,-0.012550128981168696,27,0.08955223880597014
S03_opening_continuation_q95,1.0,2020,-0.054270926167718336,-0.0542348057852039,-0.7762346428693061,-0.12031055820232173,266,0.1646586345381526
S03_opening_continuation_q95,1.0,2021,-0.03459406079116856,-0.034291581768122525,-0.7743797911848466,-0.06585267440930342,287,0.11904761904761904
S03_opening_continuation_q95,1.0,2022,-0.17364681144807304,-0.17224317937403222,-3.5035107934035756,-0.18356219063017654,293,0.1394422310756972
S03_opening_continuation_q95,1.0,2023,-0.170114451668665,-0.16831188538401665,-3.549073530545094,-0.1704974602214162,344,0.116
S03_opening_continuation_q95,1.0,2024,-0.1350781299860615,-0.13499221600791855,-2.6220477147479486,-0.13512663082257503,346,0.15079365079365079
S03_opening_continuation_q95,1.0,2025,-0.03298355835040834,-0.03287255430830738,-0.5320699378833001,-0.06725569133329823,89,0.204
S03_opening_continuation_q95,1.0,2026,-0.37198106140745946,-0.14063302190164506,-5.580108571152765,-0.14498607983239442,117,0.21951219512195122
S03_opening_continuation_q95,3.0,2019,-0.027068940808828268,-0.01446994524446954,-0.595130100470467,-0.022334163393000872,42,0.07462686567164178
S03_opening_continuation_q95,3.0,2020,-0.26452381017371374,-0.264369128899407,-4.189854733142163,-0.28573188122821747,333,0.10040160642570281
S03_opening_continuation_q95,3.0,2021,-0.19301557659042434,-0.19147422891819488,-4.338881036326771,-0.19469916294532164,335,0.07539682539682539
S03_opening_continuation_q95,3.0,2022,-0.365445012197381,-0.36287170351491704,-7.260670890316811,-0.36287170351491704,358,0.07171314741035857
S03_opening_continuation_q95,3.0,2023,-0.3347923137605675,-0.3316294520165973,-6.659299853409264,-0.33169726371280406,344,0.056
S03_opening_continuation_q95,3.0,2024,-0.33261864456899803,-0.3324338929357421,-6.502229569331286,-0.3324338929357421,356,0.07142857142857142
S03_opening_continuation_q95,3.0,2025,-0.2598346073893014,-0.2590720582553363,-4.694301189337047,-0.2590720582553363,355,0.124
S03_opening_continuation_q95,3.0,2026,-0.6188826533405263,-0.2696901605744365,-10.975599315514623,-0.27155343917394825,117,0.14634146341463414
S03_opening_continuation_q95,5.0,2019,-0.11576023286343584,-0.06325572111497213,-2.5410477129462503,-0.06325572111497213,174,0.029850746268656716
S03_opening_continuation_q95,5.0,2020,-0.4283994645893593,-0.4281805967602924,-6.846155565435565,-0.4320072627577829,333,0.060240963855421686
S03_opening_continuation_q95,5.0,2021,-0.3257479568511923,-0.323379092732192,-6.594219669127152,-0.323379092732192,357,0.03571428571428571
S03_opening_continuation_q95,5.0,2022,-0.5130542331204283,-0.5099262993274971,-9.5269287242554,-0.5099262993274971,358,0.02390438247011952
S03_opening_continuation_q95,5.0,2023,-0.4670929126919575,-0.46317572947310337,-8.490230712120939,-0.46317572947310337,346,0.016
S03_opening_continuation_q95,5.0,2024,-0.48538257109368943,-0.48514851612228793,-8.961980784393136,-0.48514851612228793,356,0.03968253968253968
S03_opening_continuation_q95,5.0,2025,-0.433854150553465,-0.4327508099353753,-7.756285257961623,-0.4327508099353753,355,0.06
S03_opening_continuation_q95,5.0,2026,-0.7690107658762372,-0.37962328637837073,-15.360547645368424,-0.37963851393844217,117,0.07317073170731707
S03_opening_continuation_q99,-1.0,2019,0.012911756861512247,0.006837361813238241,1.3713486117415121,0.0,0,0.007462686567164179
S03_opening_continuation_q99,-1.0,2020,0.13592774574616184,0.13582865789395604,2.5465235533152275,-0.020543038876805975,77,0.0642570281124498
S03_opening_continuation_q99,-1.0,2021,0.016075579448606936,0.015931405310596114,0.7090320820781829,-0.0172446871973847,101,0.027777777777777776
S03_opening_continuation_q99,-1.0,2022,0.014280478491083048,0.014152515644081376,0.6189997972970247,-0.030614867453560457,178,0.043824701195219126
S03_opening_continuation_q99,-1.0,2023,0.0029967235803955994,0.002961802519796386,0.13818655172566463,-0.024455380414235006,38,0.044
S03_opening_continuation_q99,-1.0,2024,0.027343956990202534,0.027324987664072653,1.166657324072197,-0.015421924215377802,41,0.031746031746031744
S03_opening_continuation_q99,-1.0,2025,0.0705316533032776,0.07028198183984635,1.5089021285322919,-0.01680502366384573,33,0.052
S03_opening_continuation_q99,-1.0,2026,0.0012643434375392282,0.0004117530141840575,0.049995676653872334,-0.02590866382459278,84,0.08536585365853659
S03_opening_continuation_q99,-0.5,2019,0.01171249910653449,0.006204028479904755,1.371348611741512,0.0,0,0.007462686567164179
S03_opening_continuation_q99,-0.5,2020,0.11815551270725955,0.11807004292364431,2.29537197812295,-0.02303488571148593,77,0.0642570281124498
S03_opening_continuation_q99,-0.5,2021,0.008321450229161975,0.008247101353583863,0.37905197055903994,-0.02036366640131304,101,0.027777777777777776
S03_opening_continuation_q99,-0.5,2022,-0.0030659902753165102,-0.003038750540339641,-0.12085964157543813,-0.03582742213976231,189,0.043824701195219126
S03_opening_continuation_q99,-0.5,2023,-0.008507506991515812,-0.008408932169325922,-0.3482685967102818,-0.027556020694152528,38,0.04
S03_opening_continuation_q99,-0.5,2024,0.018929056658774313,0.018915978651381504,0.8355598024261869,-0.01730115256738385,41,0.027777777777777776
S03_opening_continuation_q99,-0.5,2025,0.05772402268599697,0.05752089745689015,1.268101722260096,-0.019304000734896687,33,0.048
S03_opening_continuation_q99,-0.5,2026,-0.023729105673619633,-0.007793716326419342,-0.47590530441951695,-0.03157374250643552,106,0.08536585365853659
S03_opening_continuation_q99,0.0,2019,0.010513907493916896,0.0055706951465714916,1.371348611741512,0.0,0,0.007462686567164179
S03_opening_continuation_q99,0.0,2020,0.10065038808788307,0.10057814284320687,2.023568485003039,-0.025521974903425892,77,0.060240963855421686
S03_opening_continuation_q99,0.0,2021,0.0006216429257344114,0.0006161098340005111,0.038804205145259306,-0.023474721641600804,101,0.027777777777777776
S03_opening_continuation_q99,0.0,2022,-0.02012650575682562,-0.019949218170181027,-0.8542424236864982,-0.041938700810933094,189,0.0398406374501992
S03_opening_continuation_q99,0.0,2023,-0.019886952578652806,-0.01965784023758721,-0.8223111141422323,-0.030648772013594394,38,0.032
S03_opening_continuation_q99,0.0,2024,0.010577823731645175,0.010570545474017257,0.4818536987952885,-0.02050528640207183,127,0.027777777777777776
S03_opening_continuation_q99,0.0,2025,0.04506167351952817,0.04490404668374315,1.0151380219387836,-0.021798211090196862,33,0.048
S03_opening_continuation_q99,0.0,2026,-0.04811392607627207,-0.01593702177056555,-0.9934919046392217,-0.03770935933001718,106,0.07317073170731707
S03_opening_continuation_q99,1.0,2019,0.00811872289254123,0.004304028479904742,1.3713486117415128,0.0,0,0.007462686567164179
S03_opening_continuation_q99,1.0,2020,0.06642611816192567,0.06637917529152149,1.4208946697771456,-0.030481904593652964,77,0.05220883534136546
S03_opening_continuation_q99,1.0,2021,-0.01461638998743342,-0.014487279817508747,-0.6355788045090878,-0.02967312064401917,101,0.023809523809523808
S03_opening_continuation_q99,1.0,2022,-0.05340775611969428,-0.052945342644079796,-2.162914399795481,-0.05849434003729448,250,0.035856573705179286
S03_opening_continuation_q99,1.0,2023,-0.042276579317804375,-0.041795081876181084,-1.6763490451964609,-0.04745340212256388,303,0.016
S03_opening_continuation_q99,1.0,2024,-0.0059354046163522245,-0.005931354125451982,-0.256924181490963,-0.0290870364883411,217,0.01984126984126984
S03_opening_continuation_q99,1.0,2025,0.02016660436911555,0.02009689902638323,0.4805280333920433,-0.027524901414451852,63,0.044
S03_opening_continuation_q99,1.0,2026,-0.09511514293904333,-0.03203886613209839,-1.971126345402571,-0.049875746909975316,106,0.04878048780487805
S03_opening_continuation_q99,3.0,2019,0.003336349564636798,0.001770695146571466,1.3713486117415126,0.0,0,0.007462686567164179
S03_opening_continuation_q99,3.0,2020,0.0010170090528722753,0.001016312594503077,0.04522479479798323,-0.04034493862521982,77,0.04417670682730924
S03_opening_continuation_q99,3.0,2021,-0.044455706386384186,-0.04406898649471458,-1.7520199315082754,-0.04499398193836235,141,0.011904761904761904
S03_opening_continuation_q99,3.0,2022,-0.11673387141320146,-0.11575776561097784,-3.8268792871777935,-0.11575776561097784,358,0.0199203187250996
S03_opening_continuation_q99,3.0,2023,-0.08561372910864706,-0.0846609588657331,-2.8631597383206935,-0.08776881171439632,303,0.012
S03_opening_continuation_q99,3.0,2024,-0.0382171088832296,-0.03819145669292778,-1.577629462624689,-0.046886955464886526,324,0.011904761904761904
S03_opening_continuation_q99,3.0,2025,-0.02794765064386484,-0.027853349611515643,-0.6271528131697856,-0.050106546592646684,298,0.024
S03_opening_continuation_q99,3.0,2026,-0.18242781854097323,-0.06351541284198337,-3.5594548873463405,-0.07379408478206884,106,0.036585365853658534
S03_opening_continuation_q99,5.0,2019,-0.0014353599642662473,-0.0007626381867618104,-1.3713486117415121,-0.0007626381867618104,132,0.0
S03_opening_continuation_q99,5.0,2020,-0.060531100672127636,-0.06049094856974213,-1.3395134989824569,-0.07381234584515772,245,0.04417670682730924
S03_opening_continuation_q99,5.0,2021,-0.07346397887582945,-0.0728347033711002,-2.447576776908781,-0.0728347033711002,345,0.003968253968253968
S03_opening_continuation_q99,5.0,2022,-0.17596893816454273,-0.1745485818568565,-4.585505154513499,-0.1745485818568565,358,0.01195219123505976
S03_opening_continuation_q99,5.0,2023,-0.12709291131110056,-0.12571121292063747,-3.492374368691227,-0.12647426946508988,303,0.012
S03_opening_continuation_q99,5.0,2024,-0.06952864208519671,-0.06948274535179588,-2.4325780902524907,-0.07087303304938164,324,0.007936507936507936
S03_opening_continuation_q99,5.0,2025,-0.07390636696167441,-0.07366298999140242,-1.6327870163596871,-0.0856906356986249,298,0.02
S03_opening_continuation_q99,5.0,2026,-0.26150673919173506,-0.09404475663222389,-4.626388744865411,-0.09716914769828955,106,0.024390243902439025
S04_extreme_momentum_q95,-1.0,2019,-0.04806868756282401,-0.025826032840689295,-2.601206865513894,-0.02757853297557933,150,0.2835820895522388
S04_extreme_momentum_q95,-1.0,2020,0.006470740889296778,0.006466297619759587,0.14873645615814485,-0.04840973120398484,49,0.4859437751004016
S04_extreme_momentum_q95,-1.0,2021,0.09203576455622198,0.09118058398721063,1.9065150414223717,-0.021237136274763535,89,0.5119047619047619
S04_extreme_momentum_q95,-1.0,2022,0.05577543695614695,0.05526567933962778,0.8994437639232962,-0.046191725807589235,190,0.4940239043824701
S04_extreme_momentum_q95,-1.0,2023,0.01411128893567204,0.013945952245242754,0.30601682887671844,-0.03484926521395515,36,0.472
S04_extreme_momentum_q95,-1.0,2024,0.022540829376177518,0.02252522854631467,0.5059487052377776,-0.0398600835802817,37,0.4722222222222222
S04_extreme_momentum_q95,-1.0,2025,0.09719321295206518,0.0968449777427649,1.6492768538369789,-0.0669992084261728,74,0.472
S04_extreme_momentum_q95,-1.0,2026,0.3316113010132866,0.09779869017140408,3.7854750799423535,-0.02348377653498679,20,0.573170731707317
S04_extreme_momentum_q95,-0.5,2019,-0.05462065777779401,-0.02939314591697606,-2.9520340872173807,-0.03091326543732753,150,0.26865671641791045
S04_extreme_momentum_q95,-0.5,2020,-0.013457436705758163,-0.013448287808817017,-0.22985459161152916,-0.055654569625778305,118,0.4819277108433735
S04_extreme_momentum_q95,-0.5,2021,0.07499035838395951,0.07429889924518007,1.5722578127539437,-0.024372230818770158,110,0.5119047619047619
S04_extreme_momentum_q95,-0.5,2022,0.03653952621938461,0.036208580828803516,0.6060617254669313,-0.05496072090317805,190,0.4581673306772908
S04_extreme_momentum_q95,-0.5,2023,-0.0020746673002014493,-0.0020505515175783806,-0.016922017568093594,-0.036154390983358375,36,0.464
S04_extreme_momentum_q95,-0.5,2024,0.005279551774798108,0.005275928602582525,0.1371711869186329,-0.04227612229970701,37,0.4603174603174603
S04_extreme_momentum_q95,-0.5,2025,0.07745755819794287,0.0771824981436735,1.3341266383690307,-0.07026510074754411,74,0.468
S04_extreme_momentum_q95,-0.5,2026,0.2881833127203173,0.08600341583805426,3.3560025220551317,-0.025560854875525396,27,0.573170731707317
S04_extreme_momentum_q95,0.0,2019,-0.06112792935600253,-0.0329474147702733,-3.2972684374507395,-0.03423677276318737,150,0.26119402985074625
S04_extreme_momentum_q95,0.0,2020,-0.032993290164285205,-0.03297108393739934,-0.6079774413397357,-0.06349977275184815,118,0.46586345381526106
