candidate_id,mechanism_id,execution,delay_seconds,cost_bp_side,orders,events,sessions,symbols,filled,fill_rate,coverage,cagr,total_return,sharpe,max_dd,pt_days,positive_day_rate
S01_session_momentum__passive__d5,S01_session_momentum,passive,5,-1.0,8032,4016,251,100,436,0.0542828685258964,0.6750498007968128,0.0139478442599474,0.013938231255328,0.4777271334588553,-0.0211968705429216,119,0.2270916334661354
S01_session_momentum__passive__d5,S01_session_momentum,passive,5,-0.5,8032,4016,251,100,436,0.0542828685258964,0.6750498007968128,0.0066034959391796,0.0065989612121017,0.2352260924215146,-0.0266185000182941,230,0.2270916334661354
S01_session_momentum__passive__d5,S01_session_momentum,passive,5,0.0,8032,4016,251,100,436,0.0542828685258964,0.6750498007968128,-0.000688265557829,-0.0006877946277737,-0.0082061787183667,-0.0320558005807948,230,0.2231075697211155
S01_session_momentum__passive__d5,S01_session_momentum,passive,5,1.0,8032,4016,251,100,436,0.0542828685258964,0.6750498007968128,-0.0151155142862049,-0.0151052468165912,-0.4965657463646203,-0.0428408770998394,230,0.2111553784860557
S01_session_momentum__passive__d5,S01_session_momentum,passive,5,3.0,8032,4016,251,100,436,0.0542828685258964,0.6750498007968128,-0.0433551732973992,-0.0433261506441525,-1.4700227638841252,-0.0640574316289387,230,0.1752988047808765
S01_session_momentum__passive__d5,S01_session_momentum,passive,5,5.0,8032,4016,251,100,436,0.0542828685258964,0.6750498007968128,-0.0707942148935131,-0.0707475148950591,-2.421906612433385,-0.0850393261844172,236,0.1553784860557769
S02_range_location__market__d0,S02_range_location,market,0,-1.0,8032,4016,251,104,6284,0.7823705179282868,0.8840886454183267,0.1530353367166379,0.1529229604017523,2.485491382271353,-0.0262193822047009,23,0.5258964143426295
S02_range_location__market__d0,S02_range_location,market,0,-0.5,8032,4016,251,104,6284,0.7823705179282868,0.8840886454183267,0.0941978243008705,0.0941304058816707,1.5827980135874529,-0.0290595648807953,23,0.4940239043824701
S02_range_location__market__d0,S02_range_location,market,0,0.0,8032,4016,251,104,6284,0.7823705179282868,0.8840886454183267,0.0383509668237429,0.0383242203233944,0.6787996523985537,-0.0375099809364748,60,0.4581673306772908
S02_range_location__market__d0,S02_range_location,market,0,1.0,8032,4016,251,104,6284,0.7823705179282868,0.8840886454183267,-0.0649688111183349,-0.064925818283464,-1.131924184785501,-0.090379615342413,243,0.4302788844621514
S02_range_location__market__d0,S02_range_location,market,0,3.0,8032,4016,251,104,6284,0.7823705179282868,0.8840886454183267,-0.2418921500449256,-0.241748438602034,-4.755885077377098,-0.241748438602034,364,0.3585657370517928
S02_range_location__market__d0,S02_range_location,market,0,5.0,8032,4016,251,104,6284,0.7823705179282868,0.8840886454183267,-0.385450080101309,-0.3852452527383205,-8.367170502356716,-0.3852452527383205,364,0.2629482071713147
S02_range_location__market__d5,S02_range_location,market,5,-1.0,8032,4016,251,104,4888,0.6085657370517928,0.7785109561752988,0.0875351626621199,0.0874727009195948,1.9274144424573971,-0.0241756278380261,23,0.5219123505976095
S02_range_location__market__d5,S02_range_location,market,5,-0.5,8032,4016,251,104,4888,0.6085657370517928,0.7785109561752988,0.0441082625775695,0.0440774163276007,1.0022426910733229,-0.0263711573485098,69,0.49800796812749
S02_range_location__market__d5,S02_range_location,market,5,0.0,8032,4016,251,104,4888,0.6085657370517928,0.7785109561752988,0.00240832216293,0.0024066717742508,0.0766100039157296,-0.0413579134777944,129,0.4780876494023904
S02_range_location__market__d5,S02_range_location,market,5,1.0,8032,4016,251,104,4888,0.6085657370517928,0.7785109561752988,-0.0760815509736548,-0.0760315078491634,-1.773107970628044,-0.0855931808536974,321,0.4422310756972111
S02_range_location__market__d5,S02_range_location,market,5,3.0,8032,4016,251,104,4888,0.6085657370517928,0.7785109561752988,-0.215172136303463,-0.215041970395019,-5.446078077575354,-0.215041970395019,364,0.3466135458167331
S02_range_location__market__d5,S02_range_location,market,5,5.0,8032,4016,251,104,4888,0.6085657370517928,0.7785109561752988,-0.3333996205861154,-0.3332145507668113,-9.04672431730584,-0.3332145507668113,364,0.2350597609561753
S02_range_location__passive__d0,S02_range_location,passive,0,-1.0,8032,4016,251,104,1144,0.1424302788844621,0.8840886454183267,0.0062328111888667,0.0062285318037664,0.3240368698825085,-0.0197346859482682,214,0.446215139442231
S02_range_location__passive__d0,S02_range_location,passive,0,-0.5,8032,4016,251,104,1144,0.1424302788844621,0.8840886454183267,-0.0033206773119686,-0.0033184082075716,-0.1583522763624393,-0.0249499669621601,214,0.4422310756972111
S02_range_location__passive__d0,S02_range_location,passive,0,0.0,8032,4016,251,104,1144,0.1424302788844621,0.8840886454183267,-0.0127839664195199,-0.012775272403781,-0.6408728521619965,-0.0301377659588278,214,0.4262948207171315
S02_range_location__passive__d0,S02_range_location,passive,0,1.0,8032,4016,251,104,1144,0.1424302788844621,0.8840886454183267,-0.0314433260069795,-0.0314221459531187,-1.6041092939445118,-0.0425141518383027,248,0.4103585657370518
S02_range_location__passive__d0,S02_range_location,passive,0,3.0,8032,4016,251,104,1144,0.1424302788844621,0.8840886454183267,-0.0677163888650186,-0.0676716444271513,-3.508255906611986,-0.0710861126629028,312,0.350597609561753
S02_range_location__passive__d0,S02_range_location,passive,0,5.0,8032,4016,251,104,1144,0.1424302788844621,0.8840886454183267,-0.1026383448933583,-0.1025718256856074,-5.355626335408145,-0.103429404320033,357,0.3187250996015936
S02_range_location__passive__d5,S02_range_location,passive,5,-1.0,8032,4016,251,104,466,0.0580179282868525,0.7785109561752988,0.0166501175247075,0.0166386268519553,1.365143421458922,-0.0056455952105867,13,0.3426294820717131
S02_range_location__passive__d5,S02_range_location,passive,5,-0.5,8032,4016,251,104,466,0.0580179282868525,0.7785109561752988,0.0127073119501406,0.012698559277487,1.0453276469104251,-0.0058781823190282,20,0.3346613545816733
S02_range_location__passive__d5,S02_range_location,passive,5,0.0,8032,4016,251,104,466,0.0580179282868525,0.7785109561752988,0.0087796642847661,0.0087736286469448,0.7251564230309697,-0.0061270249396057,20,0.3107569721115538
S02_range_location__passive__d5,S02_range_location,passive,5,1.0,8032,4016,251,104,466,0.0580179282868525,0.7785109561752988,0.0009696118439508,0.0009689478593897,0.0856178933717551,-0.0068001945078851,34,0.298804780876494
S02_range_location__passive__d5,S02_range_location,passive,5,3.0,8032,4016,251,104,466,0.0580179282868525,0.7785109561752988,-0.0144711251683381,-0.0144612921900068,-1.1774775795351942,-0.0166994540072071,314,0.250996015936255
S02_range_location__passive__d5,S02_range_location,passive,5,5.0,8032,4016,251,104,466,0.0580179282868525,0.7785109561752988,-0.0296757280731736,-0.0296557203499923,-2.396869501828648,-0.0308250922742319,358,0.2151394422310757
S03_opening_continuation_q95__market__d0,S03_opening_continuation,market,0,-1.0,8094,2470,130,86,5192,0.6414628119594762,0.7795898196194712,-0.0494133536990686,-0.0493803812632421,-0.9744057701120238,-0.0818420041781357,155,0.2071713147410358
S03_opening_continuation_q95__market__d0,S03_opening_continuation,market,0,-0.5,8094,2470,130,86,5192,0.6414628119594762,0.7795898196194712,-0.0985949262682368,-0.098530881328238,-2.0143193725807977,-0.1066869667129213,164,0.1912350597609561
S03_opening_continuation_q95__market__d0,S03_opening_continuation,market,0,0.0,8094,2470,130,86,5192,0.6414628119594762,0.7795898196194712,-0.1452542528385298,-0.14516242491309,-3.0292682686208794,-0.145701729849336,364,0.1553784860557769
S03_opening_continuation_q95__market__d0,S03_opening_continuation,market,0,1.0,8094,2470,130,86,5192,0.6414628119594762,0.7795898196194712,-0.2315125409743137,-0.2313740161034728,-4.92488183674219,-0.2316541684079652,364,0.1235059760956175
S03_opening_continuation_q95__market__d0,S03_opening_continuation,market,0,3.0,8094,2470,130,86,5192,0.6414628119594762,0.7795898196194712,-0.3789881916808231,-0.3787856581523534,-7.950502528916297,-0.3787856581523534,364,0.0637450199203187
S03_opening_continuation_q95__market__d0,S03_opening_continuation,market,0,5.0,8094,2470,130,86,5192,0.6414628119594762,0.7795898196194712,-0.4983738703578331,-0.498136941070545,-9.947076681963216,-0.498136941070545,364,0.0557768924302788
S03_opening_continuation_q95__market__d5,S03_opening_continuation,market,5,-1.0,8094,2470,130,86,3774,0.4662713120830244,0.6475166790214975,0.0109097548871868,0.0109022470088262,0.2868912199234348,-0.0424547527750085,142,0.2111553784860557
S03_opening_continuation_q95__market__d5,S03_opening_continuation,market,5,-0.5,8094,2470,130,86,3774,0.4662713120830244,0.6475166790214975,-0.0264097452219245,-0.0263919094003153,-0.6426338543942229,-0.0587425700626944,164,0.1832669322709163
S03_opening_continuation_q95__market__d5,S03_opening_continuation,market,5,0.0,8094,2470,130,86,3774,0.4662713120830244,0.6475166790214975,-0.0623657976193794,-0.0623244693213164,-1.5768602996810188,-0.0830774010676452,262,0.1713147410358565
S03_opening_continuation_q95__market__d5,S03_opening_continuation,market,5,1.0,8094,2470,130,86,3774,0.4662713120830244,0.6475166790214975,-0.1303829670641172,-0.1302998093932575,-3.3945033282264143,-0.1336077913439336,316,0.1394422310756972
S03_opening_continuation_q95__market__d5,S03_opening_continuation,market,5,3.0,8094,2470,130,86,3774,0.4662713120830244,0.6475166790214975,-0.2521101071361366,-0.2519613848558598,-6.474568066482124,-0.2519613848558598,364,0.0916334661354581
S03_opening_continuation_q95__market__d5,S03_opening_continuation,market,5,5.0,8094,2470,130,86,3774,0.4662713120830244,0.6475166790214975,-0.3569557298869001,-0.3567613604316215,-8.579276745642215,-0.3567613604316215,364,0.0597609561752988
S03_opening_continuation_q95__passive__d0,S03_opening_continuation,passive,0,-1.0,8094,2470,130,86,604,0.074623177662466,0.7795898196194712,0.035358000103987,0.035333376266498,1.9417945390787028,-0.0046860915732325,36,0.1792828685258964
S03_opening_continuation_q95__passive__d0,S03_opening_continuation,passive,0,-0.5,8094,2470,130,86,604,0.074623177662466,0.7795898196194712,0.0295517597132888,0.0295312368691587,1.6665021970892693,-0.0053609022522378,36,0.1792828685258964
S03_opening_continuation_q95__passive__d0,S03_opening_continuation,passive,0,0.0,8094,2470,130,86,604,0.074623177662466,0.7795898196194712,0.0237773920126433,0.0237609254373503,1.3762787764167836,-0.0060353346119926,36,0.1633466135458167
S03_opening_continuation_q95__passive__d0,S03_opening_continuation,passive,0,1.0,8094,2470,130,86,604,0.074623177662466,0.7795898196194712,0.0123235905154139,0.0123151037502131,0.7513903136603759,-0.0083353464963426,217,0.1434262948207171
S03_opening_continuation_q95__passive__d0,S03_opening_continuation,passive,0,3.0,8094,2470,130,86,604,0.074623177662466,0.7795898196194712,-0.0102090158364217,-0.0102020639122228,-0.6579834684400128,-0.021561694486102,217,0.1155378486055776
S03_opening_continuation_q95__passive__d0,S03_opening_continuation,passive,0,5.0,8094,2470,130,86,604,0.074623177662466,0.7795898196194712,-0.0322505234497354,-0.0322288087688992,-2.196006963522281,-0.0385785849974722,311,0.0916334661354581
S03_opening_continuation_q95__passive__d5,S03_opening_continuation,passive,5,-1.0,8094,2470,130,86,256,0.0316283666913763,0.6475166790214975,0.0180602148401711,0.0180477424131479,1.350111384070363,-0.00230285631139,13,0.1314741035856573
S03_opening_continuation_q95__passive__d5,S03_opening_continuation,passive,5,-0.5,8094,2470,130,86,256,0.0316283666913763,0.6475166790214975,0.0157511865486472,0.0157403210419038,1.2000528962861603,-0.0024360007513593,13,0.1195219123505976
S03_opening_continuation_q95__passive__d5,S03_opening_continuation,passive,5,0.0,8094,2470,130,86,256,0.0316283666913763,0.6475166790214975,0.0134472286527163,0.0134379629592333,1.044072043331293,-0.0027771417465246,75,0.1115537848605577
S03_opening_continuation_q95__passive__d5,S03_opening_continuation,passive,5,1.0,8094,2470,130,86,256,0.0316283666913763,0.6475166790214975,0.0088544809348323,0.0088483936385777,0.7140974324419728,-0.0035084250172102,75,0.1035856573705179
S03_opening_continuation_q95__passive__d5,S03_opening_continuation,passive,5,3.0,8094,2470,130,86,256,0.0316283666913763,0.6475166790214975,-0.0002706427529418,-0.000270457533126,-0.0172778016769821,-0.0092924664185622,329,0.0876494023904382
S03_opening_continuation_q95__passive__d5,S03_opening_continuation,passive,5,5.0,8094,2470,130,86,256,0.0316283666913763,0.6475166790214975,-0.0093158400123674,-0.0093094934402261,-0.8343907978056687,-0.0166429269630135,329,0.0677290836653386
S03_opening_continuation_q99__market__d0,S03_opening_continuation,market,0,-1.0,1026,456,24,32,528,0.5146198830409356,0.7183235867446394,0.0032652283154561,0.0032629897461666,0.1651248036349189,-0.0318875364451857,106,0.047808764940239
S03_opening_continuation_q99__market__d0,S03_opening_continuation,market,0,-0.5,1026,456,24,32,528,0.5146198830409356,0.7183235867446394,-0.0046645588049369,-0.0046613735412532,-0.2130085823847742,-0.0337371890304937,106,0.047808764940239
S03_opening_continuation_q99__market__d0,S03_opening_continuation,market,0,0.0,1026,456,24,32,528,0.5146198830409356,0.7183235867446394,-0.0125355608156462,-0.0125270346595404,-0.5923871623756825,-0.0355839464590422,106,0.0358565737051792
S03_opening_continuation_q99__market__d0,S03_opening_continuation,market,0,1.0,1026,456,24,32,528,0.5146198830409356,0.7183235867446394,-0.0281028365430759,-0.0280838738667573,-1.3177631386043125,-0.0392687903731082,106,0.0318725099601593
S03_opening_continuation_q99__market__d0,S03_opening_continuation,market,0,3.0,1026,456,24,32,528,0.5146198830409356,0.7183235867446394,-0.0585497176338378,-0.0585108385177686,-2.4628048158517406,-0.0586515992350095,352,0.0239043824701195
S03_opening_continuation_q99__market__d0,S03_opening_continuation,market,0,5.0,1026,456,24,32,528,0.5146198830409356,0.7183235867446394,-0.0881007417566707,-0.0880431762164207,-3.1552764875386066,-0.0880579475009091,352,0.0199203187250996
S03_opening_continuation_q99__market__d5,S03_opening_continuation,market,5,-1.0,1026,456,24,32,374,0.3645224171539961,0.6052631578947368,0.0045497707736146,0.0045466495564792,0.3368463970268065,-0.0192139821746372,84,0.0557768924302788
S03_opening_continuation_q99__market__d5,S03_opening_continuation,market,5,-0.5,1026,456,24,32,374,0.3645224171539961,0.6052631578947368,-0.0011762241323696,-0.0011754195241677,-0.0807966578386666,-0.0202315860234498,84,0.047808764940239
S03_opening_continuation_q99__market__d5,S03_opening_continuation,market,5,0.0,1026,456,24,32,374,0.3645224171539961,0.6052631578947368,-0.0068720430823649,-0.0068673556131789,-0.5115895543107575,-0.0212483611943682,84,0.0438247011952191
S03_opening_continuation_q99__market__d5,S03_opening_continuation,market,5,1.0,1026,456,24,32,374,0.3645224171539961,0.6052631578947368,-0.0181737381851844,-0.0181614125868083,-1.3465367322098416,-0.0232794275275628,84,0.0398406374501992
S03_opening_continuation_q99__market__d5,S03_opening_continuation,market,5,3.0,1026,456,24,32,374,0.3645224171539961,0.6052631578947368,-0.0404214163672731,-0.040394315891821,-2.583634934323197,-0.040394315891821,357,0.0239043824701195
S03_opening_continuation_q99__market__d5,S03_opening_continuation,market,5,5.0,1026,456,24,32,374,0.3645224171539961,0.6052631578947368,-0.0622024493669659,-0.0621612256894137,-3.206216825308152,-0.0621612256894137,357,0.0199203187250996
S03_opening_continuation_q99__passive__d0,S03_opening_continuation,passive,0,-1.0,1026,456,24,32,52,0.0506822612085769,0.7183235867446394,0.0017167283619827,0.0017155523181162,0.6538737583278356,-0.0014974808460336,77,0.0239043824701195
S03_opening_continuation_q99__passive__d0,S03_opening_continuation,passive,0,-0.5,1026,456,24,32,52,0.0506822612085769,0.7183235867446394,0.0008485853829851,0.000848004311744,0.3350531028976122,-0.0018325054535948,97,0.0239043824701195
S03_opening_continuation_q99__passive__d0,S03_opening_continuation,passive,0,0.0,1026,456,24,32,52,0.0506822612085769,0.7183235867446394,-1.8885218650011023e-05,-1.8872292544269698e-05,-0.0063684308068452,-0.0021984685401126,97,0.0239043824701195
S03_opening_continuation_q99__passive__d0,S03_opening_continuation,passive,0,1.0,1026,456,24,32,52,0.0506822612085769,0.7183235867446394,-0.00175181113019,-0.0017506131309685,-0.7127917215912779,-0.0031383079195927,182,0.0199203187250996
S03_opening_continuation_q99__passive__d0,S03_opening_continuation,passive,0,3.0,1026,456,24,32,52,0.0506822612085769,0.7183235867446394,-0.0052096146535076,-0.0052060581646146,-1.8909650509493237,-0.0062983342982049,260,0.0079681274900398
S03_opening_continuation_q99__passive__d0,S03_opening_continuation,passive,0,5.0,1026,456,24,32,52,0.0506822612085769,0.7183235867446394,-0.008656711579169,-0.0086508120861458,-2.5428315151144365,-0.0094754560514762,260,0.0039840637450199
S03_opening_continuation_q99__passive__d5,S03_opening_continuation,passive,5,-1.0,1026,456,24,32,18,0.0175438596491228,0.6052631578947368,-0.0036462044172433,-0.0036437132786604,-1.3127897153501416,-0.0040946755820762,260,0.0079681274900398
S03_opening_continuation_q99__passive__d5,S03_opening_continuation,passive,5,-0.5,1026,456,24,32,18,0.0175438596491228,0.6052631578947368,-0.003945469973013,-0.0039427747767931,-1.386145036858886,-0.0043604287570943,260,0.0079681274900398
S03_opening_continuation_q99__passive__d5,S03_opening_continuation,passive,5,0.0,1026,456,24,32,18,0.0175438596491228,0.6052631578947368,-0.0042446578434763,-0.0042417587040676,-1.4548036004974034,-0.0046261221012361,260,0.0079681274900398
S03_opening_continuation_q99__passive__d5,S03_opening_continuation,passive,5,1.0,1026,456,24,32,18,0.0175438596491228,0.6052631578947368,-0.0048428005969378,-0.0048394939143308,-1.57907551760672,-0.0051573293412334,260,0.0079681274900398
S03_opening_continuation_q99__passive__d5,S03_opening_continuation,passive,5,3.0,1026,456,24,32,18,0.0175438596491228,0.6052631578947368,-0.0060381546330022,-0.0060340342355673,-1.782692258981333,-0.0062190263383936,260,0.0079681274900398
S03_opening_continuation_q99__passive__d5,S03_opening_continuation,passive,5,5.0,1026,456,24,32,18,0.0175438596491228,0.6052631578947368,-0.0072322676198497,-0.0072273353341578,-1.9389261132609847,-0.0072797672826023,260,0.0079681274900398
S04_extreme_momentum_q95__market__d0,S04_extreme_momentum,market,0,-1.0,4398,1365,238,105,2516,0.5720782173715325,0.737380627557981,0.1021455649674158,0.1020721975613923,2.40917156791318,-0.016567490314832,63,0.5099601593625498
S04_extreme_momentum_q95__market__d0,S04_extreme_momentum,market,0,-0.5,4398,1365,238,105,2516,0.5720782173715325,0.737380627557981,0.087898245290938,0.0878355141513511,2.091358098759583,-0.0183758831106394,63,0.49800796812749
S04_extreme_momentum_q95__market__d0,S04_extreme_momentum,market,0,0.0,4398,1365,238,105,2516,0.5720782173715325,0.737380627557981,0.0738340729339066,0.0737817161706133,1.7726795725299724,-0.0202750188176867,72,0.4900398406374502
S04_extreme_momentum_q95__market__d0,S04_extreme_momentum,market,0,1.0,4398,1365,238,105,2516,0.5720782173715325,0.737380627557981,0.0462458352667181,0.0462134613249902,1.1333690344777492,-0.024298491154125,72,0.4701195219123506
S04_extreme_momentum_q95__market__d0,S04_extreme_momentum,market,0,3.0,4398,1365,238,105,2516,0.5720782173715325,0.737380627557981,-0.0068339106810547,-0.0068292491327175,-0.1485024738326338,-0.0335833736292476,116,0.450199203187251
S04_extreme_momentum_q95__market__d0,S04_extreme_momentum,market,0,5.0,4398,1365,238,105,2516,0.5720782173715325,0.737380627557981,-0.0572351677630824,-0.057197134784966,-1.4259740033032593,-0.057197134784966,364,0.4063745019920319
S04_extreme_momentum_q95__market__d5,S04_extreme_momentum,market,5,-1.0,4398,1365,238,105,1782,0.4051841746248295,0.6016371077762619,0.0680724552611093,0.0680243122453487,2.1447993601807616,-0.0143632686151756,69,0.4820717131474104
S04_extreme_momentum_q95__market__d5,S04_extreme_momentum,market,5,-0.5,4398,1365,238,105,1782,0.4051841746248295,0.6016371077762619,0.0583472358877852,0.0583061571073961,1.851715044034966,-0.0160170834389024,69,0.4780876494023904
S04_extreme_momentum_q95__market__d5,S04_extreme_momentum,market,5,0.0,4398,1365,238,105,1782,0.4051841746248295,0.6016371077762619,0.0487100305840095,0.0486758918119227,1.5574636845065015,-0.0176682091447457,69,0.4741035856573705
S04_extreme_momentum_q95__market__d5,S04_extreme_momentum,market,5,1.0,4398,1365,238,105,1782,0.4051841746248295,0.6016371077762619,0.0296965025481201,0.0296758777426651,0.9661020111248274,-0.0209624101345222,69,0.4581673306772908
S04_extreme_momentum_q95__market__d5,S04_extreme_momentum,market,5,3.0,4398,1365,238,105,1782,0.4051841746248295,0.6016371077762619,-0.0073087478618516,-0.0073037636100125,-0.2234254337528899,-0.0284108643400888,110,0.4262948207171315
S04_extreme_momentum_q95__market__d5,S04_extreme_momentum,market,5,5.0,4398,1365,238,105,1782,0.4051841746248295,0.6016371077762619,-0.0429919638570261,-0.0429631788427578,-1.4130076740645754,-0.0429631788427578,364,0.3824701195219123
S04_extreme_momentum_q95__passive__d0,S04_extreme_momentum,passive,0,-1.0,4398,1365,238,105,734,0.166894042746703,0.737380627557981,0.0194734027011089,0.0194599450277919,0.871689977005229,-0.0117383486633885,174,0.3266932270916334
S04_extreme_momentum_q95__passive__d0,S04_extreme_momentum,passive,0,-0.5,4398,1365,238,105,734,0.166894042746703,0.737380627557981,0.0157568591780661,0.0157459897279699,0.7087867982811394,-0.0131953242750323,174,0.3227091633466135
S04_extreme_momentum_q95__passive__d0,S04_extreme_momentum,passive,0,0.0,4398,1365,238,105,734,0.166894042746703,0.737380627557981,0.0120537469670962,0.0120454471358084,0.5457869501708119,-0.0146501941915716,174,0.3147410358565737
S04_extreme_momentum_q95__passive__d0,S04_extreme_momentum,passive,0,1.0,4398,1365,238,105,734,0.166894042746703,0.737380627557981,0.0046876241839317,0.0046844081767813,0.2197428386184755,-0.0175536288653693,174,0.3067729083665338
S04_extreme_momentum_q95__passive__d0,S04_extreme_momentum,passive,0,3.0,4398,1365,238,105,734,0.166894042746703,0.737380627557981,-0.0098855513743061,-0.0098788186152743,-0.4308102125509182,-0.0233353608265669,174,0.2788844621513944
S04_extreme_momentum_q95__passive__d0,S04_extreme_momentum,passive,0,5.0,4398,1365,238,105,734,0.166894042746703,0.737380627557981,-0.0242491546295067,-0.0242327597360326,-1.0761102216900038,-0.0290837342411138,174,0.2629482071713147
S04_extreme_momentum_q95__passive__d5,S04_extreme_momentum,passive,5,-1.0,4398,1365,238,105,352,0.0800363801728058,0.6016371077762619,-0.004407711676002,-0.0044047014158651,-0.4713022086332872,-0.0098873415414642,155,0.199203187250996
S04_extreme_momentum_q95__passive__d5,S04_extreme_momentum,passive,5,-0.5,4398,1365,238,105,352,0.0800363801728058,0.6016371077762619,-0.0060779311679265,-0.0060737837102595,-0.6517448936169062,-0.010885297566377,221,0.199203187250996
S04_extreme_momentum_q95__passive__d5,S04_extreme_momentum,passive,5,0.0,4398,1365,238,105,352,0.0800363801728058,0.6016371077762619,-0.0077453870579583,-0.007740106199413,-0.8316758005717825,-0.011923484347982,221,0.199203187250996
S04_extreme_momentum_q95__passive__d5,S04_extreme_momentum,passive,5,1.0,4398,1365,238,105,352,0.0800363801728058,0.6016371077762619,-0.0110720260650309,-0.0110644897572569,-1.1893307502135946,-0.0139966708610138,221,0.199203187250996
S04_extreme_momentum_q95__passive__d5,S04_extreme_momentum,passive,5,3.0,4398,1365,238,105,352,0.0800363801728058,0.6016371077762619,-0.0176923388101967,-0.0176803367532167,-1.8913268409404795,-0.0188862902370179,311,0.1872509960159362
S04_extreme_momentum_q95__passive__d5,S04_extreme_momentum,passive,5,5.0,4398,1365,238,105,352,0.0800363801728058,0.6016371077762619,-0.0242689364673504,-0.024252528366237,-2.5678162800116056,-0.0248655443594711,311,0.1792828685258964
S04_extreme_momentum_q99__market__d0,S04_extreme_momentum,market,0,-1.0,680,258,117,79,334,0.4911764705882352,0.6808823529411765,0.0261482884575756,0.0261301591080977,0.9013004724383736,-0.031603347056345,117,0.1832669322709163
