feature,feature_family,feature_classification,target,n,sessions,symbols,mean_target,median_target,std_target,win_rate,skewness,downside_p05,upside_p95,pearson,spearman,slope,cluster_se,cluster_t,raw_p,ci_low,ci_high,year_consistency,symbol_breadth,time_stability,outlier_sensitivity,status,top_bottom_spread,monotonicity,shape,ic_mean,ic_median,ic_std,ic_t,ic_positive_pct,target_family,bh_fdr_p,test_count,redundancy_group,anomaly_score,screen_bh_fdr_p_global,exact_selected_bh_fdr_p
range_position_rank_20,cross_sectional,cross_sectional,fwd_return_380m,318840,1704,190,0.00031075053266249597,0.00024509429931640625,0.02251388505101204,0.5069721341133118,0.40154287219047546,-0.033338531851768494,0.034233108162879944,0.02553521655499935,0.02343067154288292,0.0019860915550875477,0.0003354778976229739,5.920186006768209,3.2157769780383205e-09,0.001328554875746519,0.0026436282344285767,1.0,0.7421052631578947,1.0,9.741634130477905e-07,robust_anomaly_candidate,0.0019656881340779364,0.9999999999999999,positive_monotonic,0.02270933793305018,0.024670832296299787,0.20076030423347366,6.603534040264115,0.5446009389671361,fwd_return_380m,1.7355529206372964e-06,1,range_position_rank_20,0.8953151607527714,1.7355529206372964e-06,6.970874322220766e-09
return_rank_6,cross_sectional,cross_sectional,fwd_return_360m_benchmark_adjusted,1084603,1708,192,4.3968848331132904e-05,-0.00010323524475097656,0.01850484311580658,0.48642590641975403,0.22121521830558777,-0.02599203586578369,0.026711568236351013,0.02704748325049877,0.02184126153588295,0.0017093017912585863,0.00040566508370342157,4.213578786850294,2.5135585075108935e-05,0.0009141982271998801,0.0025044053553172924,1.0,0.7120418848167539,1.0,2.864748239517212e-06,robust_anomaly_candidate,0.001994883408769965,0.9999999999999999,positive_monotonic,0.01906214409874776,0.02415799682595662,0.24333026074652384,7.9253700659011574,0.536590131900342,fwd_return_360m,0.001306393929184109,1,return_rank_6,0.894479111290569,0.001306393929184109,3.590797867872705e-05
return_rank_10,cross_sectional,cross_sectional,fwd_return_360m,1084603,1708,192,0.00028407914214767516,0.00027310848236083984,0.02078406699001789,0.508640468120575,0.42755818367004395,-0.030612986534833908,0.030996203422546387,0.02383485436439514,0.020067041739821434,0.0016953529151678916,0.00042189150594074023,4.018457094526156,5.8580473278557754e-05,0.0008684455635240407,0.0025222602668117425,1.0,0.71875,1.0,3.3490359783172607e-06,robust_anomaly_candidate,0.0019795657717622817,0.9999999999999999,positive_monotonic,0.01824619747651157,0.02320145789737016,0.2420398892228133,7.626571547466772,0.5356130923302393,fwd_return_360m,0.0025649442641386493,1,return_rank_LOOKBACK,0.8931705941267696,0.0025649442641386493,6.891820385712677e-05
return_rank_10,cross_sectional,cross_sectional,fwd_return_365m,883554,1708,192,0.00029781009652651846,0.0002772808074951172,0.02112739533185959,0.5086378455162048,0.42064639925956726,-0.031076675280928612,0.03163985162973404,0.023704132065176964,0.02042953483760357,0.0017129112358271212,0.00043658341372140375,3.923445513484803,8.729151430642013e-05,0.0008572077449331699,0.0025686147267210725,1.0,0.6927083333333334,1.0,2.3636966943740845e-06,robust_anomaly_candidate,0.0019990543369203806,0.9999999999999999,positive_monotonic,0.018896267916370207,0.02179141613103877,0.24415212695552407,7.146833382592654,0.5344200774011962,fwd_return_365m,0.003504118499128392,1,return_rank_LOOKBACK,0.892029747635879,0.003504118499128392,9.456580716528847e-05
range_position_rank_15,cross_sectional,cross_sectional,fwd_return_380m,318840,1704,190,0.00031075053266249597,0.00024509429931640625,0.02251388505101204,0.5069721341133118,0.40154287219047546,-0.033338531851768494,0.034233108162879944,0.026008134707808495,0.023644043132662773,0.0020240410827860387,0.00034396127232500987,5.884502836916818,3.992522867868331e-09,0.0013498769890290196,0.002698205176543058,1.0,0.7473684210526316,1.0,9.51811671257019e-07,robust_anomaly_candidate,0.0019567355629988015,0.9878787878787878,positive_monotonic,0.022398757025821194,0.02262739074480087,0.2017123659371415,6.482480042376123,0.5446009389671361,fwd_return_380m,1.8558062544342297e-06,1,range_position_rank_LOOKBACK,0.8916803664197545,1.8558062544342297e-06,7.166441440276117e-09
return_rank_4,cross_sectional,cross_sectional,fwd_return_365m_benchmark_adjusted,883614,1709,192,4.5180080633144826e-05,-0.00011420249938964844,0.01883077248930931,0.4859633147716522,0.21847786009311676,-0.02647840976715088,0.027251802384853363,0.026587236672639847,0.021747693419456482,0.0017203433771540318,0.00037991584833638176,4.5282221962765306,5.94820161736731e-06,0.0009757083144147236,0.00246497843989334,1.0,0.7225130890052356,1.0,2.248212695121765e-06,robust_anomaly_candidate,0.001961141708306968,0.9999999999999999,positive_monotonic,0.018914582038012658,0.020177514731931977,0.24436527051365697,7.147939390224999,0.5349437148217636,fwd_return_365m,0.0004023498280406487,1,return_rank_4,0.8912759262512362,0.0004023498280406487,9.158752518141878e-06
range_position_10_mean_ratio_4680,normalization,time_series,fwd_return_385m_benchmark_adjusted,148969,1693,190,3.802024730248377e-05,-0.0001322031021118164,0.020767947658896446,0.4840201735496521,0.1741790920495987,-0.02950514480471611,0.030262550339102745,0.027399495244026184,0.023792440071702003,0.0008932148842790332,0.0001727523955486242,5.170492029603271,2.3347843225440812e-07,0.0005546201890037298,0.0012318095795543365,1.0,0.7074468085106383,1.0,3.213062882423401e-06,robust_anomaly_candidate,0.0020021835807710886,0.9757575757575757,positive_monotonic,,,,,,fwd_return_385m,3.232546909259344e-05,1,range_position_10_mean_ratio_LOOKBACK,0.8912598124482612,3.232546909259344e-05,2.3347843225440812e-07
return_rank_8,cross_sectional,cross_sectional,fwd_return_355m,1290525,1708,192,0.0002764016971923411,0.00028312206268310547,0.020440401509404182,0.5091145038604736,0.4226737320423126,-0.03012681007385254,0.03035527467727661,0.024224258959293365,0.01984783448278904,0.001693235874681054,0.00040468384451433886,4.184095554180342,2.8630367379989252e-05,0.0009000555394329498,0.0024864162099291582,1.0,0.7083333333333334,1.0,3.160908818244934e-06,robust_anomaly_candidate,0.001968149736057967,0.9999999999999999,positive_monotonic,0.017726943370064977,0.02115566996341959,0.24145546461496084,8.02330930044602,0.5352089089843423,fwd_return_355m,0.0014494889518327848,1,return_rank_8,0.8908869955802782,0.0014494889518327848,4.0900524828556074e-05
range_position_rank_20,cross_sectional,cross_sectional,fwd_return_380m_benchmark_adjusted,318840,1704,190,4.808516678167507e-05,-0.00010406970977783203,0.02013818733394146,0.48540958762168884,0.17189672589302063,-0.028513580560684204,0.02935982123017311,0.027988741174340248,0.026581857353448868,0.0019472109024456282,0.0003210500567438733,6.065131780989126,1.3184550118339189e-09,0.0013179527912276366,0.0025764690136636198,1.0,0.7301587301587301,1.0,4.76837158203125e-07,robust_anomaly_candidate,0.001941529626492411,0.9999999999999999,positive_monotonic,0.02270933793305018,0.024670832296299787,0.20076030423347366,6.603534040264115,0.5446009389671361,fwd_return_380m,1.0913189763476596e-06,1,range_position_rank_20,0.8875234413266337,1.0913189763476596e-06,4.3169354757566225e-09
range_position_rank_15,cross_sectional,cross_sectional,fwd_return_380m_benchmark_adjusted,318840,1704,190,4.808516678167507e-05,-0.00010406970977783203,0.02013818733394146,0.48540958762168884,0.17189672589302063,-0.028513580560684204,0.02935982123017311,0.02831677347421646,0.02646167390048504,0.0019711687874819192,0.0003254318482096067,6.057086294185667,1.38609235200704e-09,0.00133332236499109,0.0026090152099727485,1.0,0.7301587301587301,1.0,2.5890767574310303e-07,robust_anomaly_candidate,0.0019523935043253005,0.9878787878787878,positive_monotonic,0.022398757025821194,0.02262739074480087,0.2017123659371415,6.482480042376123,0.5446009389671361,fwd_return_380m,1.1099737871901503e-06,1,range_position_rank_LOOKBACK,0.8870992378245851,1.1099737871901503e-06,4.3169354757566225e-09
range_position_3,price_location,time_series,fwd_return_385m_benchmark_adjusted,149831,1704,190,3.869924330501817e-05,-0.0001322031021118164,0.020763134583830833,0.4839986562728882,0.17802447080612183,-0.02948954701423645,0.030254453420639038,0.026723474264144897,0.02513781189918518,0.0017146436667496267,0.0003263368124375063,5.254214668404846,1.4865741215785988e-07,0.0010750235143721144,0.002354263819127139,1.0,0.7287234042553191,1.0,0.0,robust_anomaly_candidate,0.001935786276590079,0.9878787878787878,positive_monotonic,,,,,,fwd_return_385m,2.329186161581916e-05,1,range_position_LOOKBACK,0.8838784452486514,2.329186161581916e-05,2.9279710389573665e-07
return_rank_12,cross_sectional,cross_sectional,fwd_return_365m,883554,1708,192,0.00029781009652651846,0.0002772808074951172,0.02112739533185959,0.5086378455162048,0.42064639925956726,-0.031076675280928612,0.03163985162973404,0.02277500554919243,0.019877877086400986,0.0016479755189662147,0.0004343199507686564,3.794381345019125,0.0001480120419107278,0.0007967084154596482,0.0024992426224727813,1.0,0.703125,1.0,2.130866050720215e-06,robust_anomaly_candidate,0.0019471626146696508,0.9999999999999999,positive_monotonic,0.018260958503494597,0.022472797472797474,0.2444416554926939,6.8983700050210155,0.5380555881318165,fwd_return_365m,0.005306628450770854,1,return_rank_12,0.8831416667140971,0.005306628450770854,0.0001480120419107278
range_position_8,price_location,time_series,fwd_return_385m_benchmark_adjusted,149831,1704,190,3.869924330501817e-05,-0.0001322031021118164,0.020763134583830833,0.4839986562728882,0.17802447080612183,-0.02948954701423645,0.030254453420639038,0.026638805866241455,0.024907447397708893,0.0017033100937009413,0.00032731708223393937,5.203853346351032,1.9519806926382444e-07,0.0010617686125224202,0.0023448515748794624,1.0,0.7127659574468085,1.0,0.0,robust_anomaly_candidate,0.001955385261680931,0.9757575757575757,positive_monotonic,,,,,,fwd_return_385m,2.8677913009049077e-05,1,range_position_8,0.8830592392902842,2.8677913009049077e-05,2.9279710389573665e-07
return_rank_8,cross_sectional,cross_sectional,fwd_return_360m_benchmark_adjusted,1084603,1708,192,4.3968848331132904e-05,-0.00010323524475097656,0.01850484311580658,0.48642590641975403,0.22121521830558777,-0.02599203586578369,0.026711568236351013,0.026071880012750626,0.02109663374722004,0.0016492246300599466,0.00040612241349523504,4.060905222802476,4.888281398884864e-05,0.000853224699609286,0.0024452245605106073,1.0,0.7015706806282722,1.0,3.8016587495803833e-06,robust_anomaly_candidate,0.0019304514862596989,0.9999999999999999,positive_monotonic,0.018723848491555777,0.022250595846101465,0.2422137469735368,7.820603242025584,0.5345383488031266,fwd_return_360m,0.002225685277589628,1,return_rank_8,0.8806784204430935,0.002225685277589628,6.11035174860608e-05
return_rank_10,cross_sectional,cross_sectional,fwd_return_355m,1290525,1708,192,0.0002764016971923411,0.00028312206268310547,0.020440401509404182,0.5091145038604736,0.4226737320423126,-0.03012681007385254,0.03035527467727661,0.02346816472709179,0.019364260137081146,0.0016421554291007167,0.0004088647301395601,4.016378298368242,5.909936146186734e-05,0.000840780558027179,0.0024435303001742546,1.0,0.7083333333333334,1.0,2.905726432800293e-06,robust_anomaly_candidate,0.001921009097713977,0.9999999999999999,positive_monotonic,0.01714775968289709,0.021237693389592124,0.2408603096853769,7.780345162751294,0.5333668257556727,fwd_return_355m,0.00258276337884148,1,return_rank_LOOKBACK,0.880603728010003,0.00258276337884148,7.387420182733417e-05
return_rank_12,cross_sectional,cross_sectional,fwd_return_360m,1084603,1708,192,0.00028407914214767516,0.00027310848236083984,0.02078406699001789,0.508640468120575,0.42755818367004395,-0.030612986534833908,0.030996203422546387,0.022851532325148582,0.019485954195261,0.001627426687049553,0.0004188630916715579,3.8853427752609515,0.00010218560768704421,0.0008064550273732997,0.0024483983467258066,1.0,0.7135416666666666,1.0,2.650544047355652e-06,robust_anomaly_candidate,0.0019113144953735173,0.9999999999999999,positive_monotonic,0.01757977545958168,0.022760290556900726,0.24232520521823162,7.339367898007545,0.5356130923302393,fwd_return_360m,0.0039507458048142815,1,return_rank_12,0.8780430334399869,0.0039507458048142815,0.0001075637975653097
range_position_4,price_location,time_series,fwd_return_385m_benchmark_adjusted,149831,1704,190,3.869924330501817e-05,-0.0001322031021118164,0.020763134583830833,0.4839986562728882,0.17802447080612183,-0.02948954701423645,0.030254453420639038,0.026696622371673584,0.025025172159075737,0.0017113216418073196,0.00032625835714486463,5.245295957422668,1.560316549298335e-07,0.001071855261803385,0.002350788021811254,1.0,0.723404255319149,1.0,0.0,robust_anomaly_candidate,0.0019189713057130575,0.9757575757575757,positive_monotonic,,,,,,fwd_return_385m,2.4122215838747856e-05,1,range_position_4,0.8776561228954278,2.4122215838747856e-05,2.9279710389573665e-07
return_rank_5,cross_sectional,cross_sectional,fwd_return_360m_benchmark_adjusted,1084663,1709,192,4.403372076922096e-05,-0.00010323524475097656,0.018504483625292778,0.4864257276058197,0.22120605409145355,-0.02599189803004265,0.026711463928222656,0.026378819718956947,0.021280495449900627,0.0016770578731738466,0.00037583079305545395,4.4622684041921925,8.109655708188335e-06,0.0009404295187851569,0.0024136862275625365,1.0,0.7277486910994765,1.0,2.419576048851013e-06,robust_anomaly_candidate,0.0019017323502339423,0.9999999999999999,positive_monotonic,0.01850002163234525,0.022792993968204254,0.24136518595612022,7.754659736651041,0.5354630715123095,fwd_return_360m,0.0005116448678767572,1,return_rank_LOOKBACK,0.8760339085327425,0.0005116448678767572,1.3516092846980557e-05
return_rank_4,cross_sectional,cross_sectional,fwd_return_360m,1084740,1709,192,0.0002841661626007408,0.00027310848236083984,0.020783083513379097,0.5086435675621033,0.4275488555431366,-0.03061206080019474,0.030993595719337463,0.02353425696492195,0.019309384748339653,0.0016908006708532578,0.0003384410278683756,4.995850182534115,5.857712408463556e-07,0.0010274562562312417,0.0023541450854752738,1.0,0.6822916666666666,1.0,1.5236437320709229e-06,robust_anomaly_candidate,0.0019127727136947215,0.9999999999999999,positive_monotonic,0.017119927589420988,0.02121797121797122,0.24139588307418372,7.175603218885619,0.5355084497411351,fwd_return_360m,6.520948931882338e-05,1,return_rank_4,0.8753271428989238,6.520948931882338e-05,1.464428102115889e-06
range_position_rank_4,cross_sectional,cross_sectional,fwd_return_385m_benchmark_adjusted,149831,1704,190,3.869924330501817e-05,-0.0001322031021118164,0.020763134583830833,0.4839986562728882,0.17802447080612183,-0.02948954701423645,0.030254453420639038,0.030417336151003838,0.027568401768803596,0.0021865602354723622,0.0003668752209477357,5.959956166633165,2.523055986358713e-09,0.0014674848024148002,0.0029056356685299243,1.0,0.7446808510638298,1.0,5.271285772323608e-07,robust_anomaly_candidate,0.0018916481058113277,0.9878787878787878,positive_monotonic,0.022913065921391126,0.025670538788998477,0.20153136059673998,4.693268090556037,0.5434272300469484,fwd_return_385m,1.5271314475435972e-06,1,range_position_rank_4,0.8752773980267546,1.5271314475435972e-06,1.513833591815228e-08
range_position_rank_12,cross_sectional,cross_sectional,fwd_return_380m,318841,1704,190,0.0003106003860011697,0.00024509429931640625,0.022514011710882187,0.5069705843925476,0.40152475237846375,-0.03334164619445801,0.03423309326171875,0.026284364983439445,0.02363584004342556,0.0020460311794174594,0.00034929619644535296,5.857582190241682,4.696544042559481e-09,0.0013614106343845676,0.002730651724450351,1.0,0.7421052631578947,1.0,1.1529773473739624e-06,robust_anomaly_candidate,0.0018796418444253504,0.9878787878787878,positive_monotonic,0.02229872850666632,0.02358928100495916,0.2017339713138239,6.452839377071269,0.5448943661971831,fwd_return_380m,1.962509929329098e-06,1,range_position_rank_12,0.87389082582649,1.962509929329098e-06,7.351112414440926e-09
return_rank_6,cross_sectional,cross_sectional,fwd_return_355m_benchmark_adjusted,1290585,1709,192,3.854634996969253e-05,-0.0001016855239868164,0.01818700321018696,0.4866955578327179,0.22500558197498322,-0.02551037073135376,0.026204898953437805,0.025718217715620995,0.020304309204220772,0.0016072980429616243,0.0003713090594853129,4.328733710913404,1.4996913119902366e-05,0.000879532286370411,0.0023350637995528376,1.0,0.7329842931937173,1.0,3.907829523086548e-06,robust_anomaly_candidate,0.001873557863291353,0.9999999999999999,positive_monotonic,0.017611109041683056,0.023593309075220694,0.24050253084614262,8.00279979897216,0.5372572002679169,fwd_return_355m,0.0008511773327169474,1,return_rank_6,0.8737340680799737,0.0008511773327169474,2.3072174030619026e-05
range_position_rank_2,cross_sectional,cross_sectional,fwd_return_385m,149831,1704,190,0.0003047097416128963,0.00024688243865966797,0.023181984201073647,0.5069645047187805,0.3997618556022644,-0.03441217541694641,0.03521847724914551,0.026871979236602783,0.0242503359913826,0.0021611788499653183,0.00037744454493369403,5.725818213494049,1.0293640051450836e-08,0.001421387541895278,0.0029009701580353583,1.0,0.7513227513227513,1.0,1.0505318641662598e-06,robust_anomaly_candidate,0.001866548613179475,0.9878787878787878,positive_monotonic,0.023346951095474865,0.025982337887516346,0.20181241798087743,4.775480576246421,0.54518779342723,fwd_return_385m,3.3692602619614144e-06,1,range_position_rank_LOOKBACK,0.872273117852732,3.3692602619614144e-06,4.1174560205803346e-08
return_rank_10,cross_sectional,cross_sectional,fwd_return_365m_benchmark_adjusted,883554,1708,192,4.508720667217858e-05,-0.00011420249938964844,0.018831197172403336,0.4859646260738373,0.21848976612091064,-0.026478826999664307,0.02725394070148468,0.025214970111846924,0.020998086780309677,0.0016240564106042414,0.0004236600160369478,3.8333955273763807,0.00012638649105878308,0.0007936827791718237,0.002454430042036659,1.0,0.6858638743455497,1.0,2.0507723093032837e-06,robust_anomaly_candidate,0.0019069713889621198,0.9999999999999999,positive_monotonic,0.018896267916370207,0.02179141613103877,0.24415212695552407,7.146833382592654,0.5344200774011962,fwd_return_365m,0.004674837274769148,1,return_rank_LOOKBACK,0.8717104616786784,0.004674837274769148,0.0001314419507011344
range_position_2,price_location,time_series,fwd_return_385m_benchmark_adjusted,149831,1704,190,3.869924330501817e-05,-0.0001322031021118164,0.020763134583830833,0.4839986562728882,0.17802447080612183,-0.02948954701423645,0.030254453420639038,0.02634762041270733,0.025155307725071907,0.0016928926386393364,0.0003230035693307243,5.241095762957277,1.5962584298812033e-07,0.0010598056427511167,0.002325979634527556,1.0,0.7340425531914894,1.0,0.0,robust_anomaly_candidate,0.001907555852085352,0.9515151515151514,positive_monotonic,,,,,,fwd_return_385m,2.448094471350971e-05,1,range_position_LOOKBACK,0.8714032930455754,2.448094471350971e-05,2.9279710389573665e-07
range_position_rank_10,cross_sectional,cross_sectional,fwd_return_380m,318841,1704,190,0.0003106003860011697,0.00024509429931640625,0.022514011710882187,0.5069705843925476,0.40152475237846375,-0.03334164619445801,0.03423309326171875,0.02637646533548832,0.023699617013335228,0.002053574846369584,0.0003483648976719418,5.894896013040478,3.749174082301465e-09,0.0013707796469325782,0.00273637004580659,1.0,0.7473684210526316,1.0,2.1010637283325195e-06,robust_anomaly_candidate,0.0018660277710296214,0.9878787878787878,positive_monotonic,0.022479234630962037,0.02407784494316535,0.20186272343780584,6.500925441089154,0.5443075117370892,fwd_return_380m,1.8244396723753465e-06,1,range_position_rank_LOOKBACK,0.8706801444109885,1.8244396723753465e-06,7.103698261202776e-09
range_position_30,price_location,time_series,fwd_return_385m_benchmark_adjusted,149829,1704,190,3.945213393308222e-05,-0.0001322031021118164,0.020762214437127113,0.4840051233768463,0.17823638021945953,-0.029486393555998802,0.030254481360316277,0.025513781234622,0.024048658087849617,0.0016243895159468876,0.0003218982335578953,5.046282789416835,4.504884983935753e-07,0.0009934689781734129,0.0022553100537203623,1.0,0.7074468085106383,1.0,0.0,robust_anomaly_candidate,0.0019057297031395137,0.9757575757575757,positive_monotonic,,,,,,fwd_return_385m,5.300604102661108e-05,1,range_position_LOOKBACK,0.8702552849178543,5.300604102661108e-05,4.504884983935753e-07
range_position_rank_24,cross_sectional,cross_sectional,fwd_return_380m,318840,1704,190,0.00031075053266249597,0.00024509429931640625,0.02251388505101204,0.5069721341133118,0.40154287219047546,-0.033338531851768494,0.034233108162879944,0.025425272062420845,0.023216823115944862,0.0019766173088533174,0.0003363653874188268,5.876399245538673,4.192864055951873e-09,0.0013173411495124169,0.002635893468194218,1.0,0.7473684210526316,1.0,7.096678018569946e-07,robust_anomaly_candidate,0.0018643284565769136,0.9878787878787878,positive_monotonic,0.022818608924654017,0.024890511322568046,0.200477071040392,6.644682738558989,0.5484154929577465,fwd_return_380m,1.8963169533580823e-06,1,range_position_rank_24,0.8686804047208536,1.8963169533580823e-06,7.166441440276117e-09
return_rank_12,cross_sectional,cross_sectional,fwd_return_370m_benchmark_adjusted,687933,1707,192,4.800406895810738e-05,-0.00011533498764038086,0.019192028790712357,0.4854426085948944,0.19754713773727417,-0.027062535285949707,0.02785380929708481,0.024391237646341324,0.021025532856583595,0.0016024153144279997,0.00043852372858548867,3.6541131299708325,0.00025807246709474985,0.000742908806400442,0.0024619218224555574,1.0,0.680628272251309,1.0,1.780688762664795e-06,robust_anomaly_candidate,0.0019057027529925108,0.9999999999999999,positive_monotonic,0.0189405150651168,0.02256469598148538,0.24668629978552473,6.340260463198163,0.5345358556973163,fwd_return_370m,0.008355833452001327,1,return_rank_12,0.8680049263369435,0.008355833452001327,0.00027097609044948734
range_position_rank_8,cross_sectional,cross_sectional,fwd_return_380m,318841,1704,190,0.0003106003860011697,0.00024509429931640625,0.022514011710882187,0.5069705843925476,0.40152475237846375,-0.03334164619445801,0.03423309326171875,0.026385297998785973,0.023573432117700577,0.002055021960081099,0.0003475038373207197,5.913666956674408,3.345740573479361e-09,0.0013739144389324884,0.0027361294812297096,1.0,0.7473684210526316,1.0,1.9744038581848145e-06,robust_anomaly_candidate,0.0018590029794722795,0.9878787878787878,positive_monotonic,0.02252514751364874,0.025318753822789905,0.20179003330666237,6.516549894494708,0.545774647887324,fwd_return_380m,1.7479131648207524e-06,1,range_position_rank_8,0.8676801888745894,1.7479131648207524e-06,6.970874322220766e-09
range_position_rank_12,cross_sectional,cross_sectional,fwd_return_380m_benchmark_adjusted,318841,1704,190,4.793778498424217e-05,-0.00010412931442260742,0.020138327032327652,0.48540809750556946,0.17187492549419403,-0.02851414680480957,0.029359817504882812,0.028665410354733467,0.026288649067282677,0.0019959214291354827,0.00032984669974172904,6.051057751065253,1.4389784919188742e-09,0.0013494218976416938,0.002642420960629272,1.0,0.7407407407407407,1.0,1.7881393432617188e-07,robust_anomaly_candidate,0.0018568572122603655,0.9999999999999999,positive_monotonic,0.02229872850666632,0.02358928100495916,0.2017339713138239,6.452839377071269,0.5448943661971831,fwd_return_380m,1.1366939714558588e-06,1,range_position_rank_12,0.8671107911748314,1.1366939714558588e-06,4.3169354757566225e-09
return_rank_10,cross_sectional,cross_sectional,fwd_return_360m_benchmark_adjusted,1084603,1708,192,4.3968848331132904e-05,-0.00010323524475097656,0.01850484311580658,0.48642590641975403,0.22121521830558777,-0.02599203586578369,0.026711568236351013,0.02520134672522545,0.020543018355965614,0.0015959756210363726,0.0004092071020263403,3.9001659871818184,9.612676085313243e-05,0.0007939297010647456,0.002398021541008,1.0,0.6963350785340314,1.0,3.1869858503341675e-06,robust_anomaly_candidate,0.001869437808636576,0.9999999999999999,positive_monotonic,0.01824619747651157,0.02320145789737016,0.2420398892228133,7.626571547466772,0.5356130923302393,fwd_return_360m,0.003774701107692818,1,return_rank_LOOKBACK,0.8665059491060115,0.003774701107692818,0.00010680751205903604
return_rank_15,cross_sectional,cross_sectional,fwd_return_355m,1290522,1708,192,0.0002764746022876352,0.00028324127197265625,0.020440340042114258,0.5091156959533691,0.42268893122673035,-0.030126189813017845,0.030355304479599,0.02094860188663006,0.01821104623377323,0.0014702763650566457,0.0003996424707879807,3.6789792690393512,0.00023416929986341817,0.0006869771223122035,0.002253575607801088,1.0,0.6979166666666666,1.0,1.0896474123001099e-06,robust_anomaly_candidate,0.0018659956404007971,0.9999999999999999,positive_monotonic,0.016054698277124135,0.020937531639161688,0.24133318310409607,7.270124080726536,0.5348739847609478,fwd_return_355m,0.007711436058433569,1,return_rank_LOOKBACK,0.862759423055909,0.007711436058433569,0.00023416929986341817
return_rank_5,cross_sectional,cross_sectional,fwd_return_355m,1290662,1709,192,0.0002764202654361725,0.00028312206268310547,0.020439567044377327,0.5091139674186707,0.42267343401908875,-0.03012477420270443,0.03035399317741394,0.023683037608861923,0.019102226942777634,0.001672029064595257,0.00034627960592860564,4.828551944638601,1.3752946135259236e-06,0.00099332103697519,0.0023507370922153242,1.0,0.6979166666666666,1.0,1.0784715414047241e-06,robust_anomaly_candidate,0.0018577253795228899,0.9999999999999999,positive_monotonic,0.016607604997079403,0.020884520884520884,0.2396371598465434,7.574359605479464,0.5367099204688154,fwd_return_355m,0.00012787296704793496,1,return_rank_LOOKBACK,0.8616553160639296,0.00012787296704793496,3.438236533814809e-06
range_position_rank_4,cross_sectional,cross_sectional,fwd_return_380m_benchmark_adjusted,318841,1704,190,4.793778498424217e-05,-0.00010412931442260742,0.020138327032327652,0.48540809750556946,0.17187492549419403,-0.02851414680480957,0.029359817504882812,0.029547853395342827,0.026928020641207695,0.002060794160478821,0.00032543398919530154,6.33244906463069,2.4129997999722264e-10,0.0014229435416560302,0.002698644779301612,1.0,0.7513227513227513,1.0,5.2656978368759155e-06,robust_anomaly_candidate,0.0018345508724451065,0.9999999999999999,positive_monotonic,0.02269861720962029,0.02444529935862878,0.20177728891325883,6.567149627427745,0.545481220657277,fwd_return_380m,3.794910781580964e-07,1,range_position_rank_4,0.8596972646860759,3.794910781580964e-07,4.237892703429225e-09
range_position_rank_10,cross_sectional,cross_sectional,fwd_return_380m_benchmark_adjusted,318841,1704,190,4.793778498424217e-05,-0.00010412931442260742,0.020138327032327652,0.48540809750556946,0.17187492549419403,-0.02851414680480957,0.029359817504882812,0.028863847255706787,0.026517566293478012,0.0020101050114290277,0.00032939868484007956,6.1023468032512564,1.0452227972024275e-09,0.0013644835891424719,0.0026557264337155836,1.0,0.7407407407407407,1.0,1.7229467630386353e-06,robust_anomaly_candidate,0.0018474614480510354,0.9878787878787878,positive_monotonic,0.022479234630962037,0.02407784494316535,0.20186272343780584,6.500925441089154,0.5443075117370892,fwd_return_380m,9.88080572532888e-07,1,range_position_rank_LOOKBACK,0.859686277077373,9.88080572532888e-07,4.3169354757566225e-09
return_rank_8,cross_sectional,cross_sectional,fwd_return_355m_benchmark_adjusted,1290525,1708,192,3.8481644878629595e-05,-0.00010180473327636719,0.018187304958701134,0.48669496178627014,0.2250133603811264,-0.025510573759675026,0.026205241680145264,0.025509152561426163,0.02018679678440094,0.0015865066667939318,0.0003936186016437407,4.030568322149214,5.5642151903123604e-05,0.0008150142075722,0.0023579991260156636,1.0,0.7015706806282722,1.0,2.7567148208618164e-06,robust_anomaly_candidate,0.0018565375357866287,0.9999999999999999,positive_monotonic,0.017726943370064977,0.02115566996341959,0.24145546461496084,8.02330930044602,0.5352089089843423,fwd_return_355m,0.002471752779153325,1,return_rank_8,0.8596171125564883,0.002471752779153325,7.387420182733417e-05
return_rank_8,cross_sectional,cross_sectional,fwd_return_350m,1500820,1708,192,0.0002734829031396657,0.0002855062484741211,0.020130246877670288,0.5094874501228333,0.419748991727829,-0.02966136299073696,0.02985382080078125,0.023537416011095047,0.019022319465875626,0.0016209410616513443,0.0003909936379741603,4.145696769005914,3.387819240519008e-05,0.0008545935312219902,0.0023872885920806983,1.0,0.703125,1.0,3.3974647521972656e-06,robust_anomaly_candidate,0.0018555123242549598,0.9999999999999999,positive_monotonic,0.016607505715011534,0.022409567991615677,0.24029271569013574,8.075065211449436,0.5349791224086148,fwd_return_350m,0.0016535233661482518,1,return_rank_8,0.8590546896655125,0.0016535233661482518,5.0817288607785116e-05
